word,bias_x,bias_y
가져가,0.030317162132826213,-0.1907129461785465
가져다주,0.0034163885519543392,-0.010263217301770768
가져오,0.1287344521786698,-0.11252215145259897
가족,0.18894732624236704,-0.22420575329764728
가중,0.027080874014710137,0.05041397733902551
가중치,0.008901578980873938,-0.03442552357424093
가지,0.243137063428818,-0.22590663826899943
가지급,-0.0006501202108636925,0.0020775511515154924
가지도,-0.00894992819434617,0.031129162163655275
가지신,0.02277296200955323,0.05267776694982668
가짜,0.11111742744020603,-0.12988168274963513
가차,-0.027756355028534196,-0.008631012073125175
가처분,0.18307381819229374,-0.02010252774115479
가축,0.09691821773044101,-0.07121607900509963
가출,-0.000466018020170865,-0.022969163623032498
가치,0.0713983675178435,-0.08628765970109349
가치관,0.06241088221670007,0.1444995948231173
가치세,0.086499428927782,-0.03602632259471315
가칭,0.07494505040474826,0.19285148850328618
가타부타,0.02988706467817824,-0.014508470410911887
가톨릭,0.0003031197498865046,0.041656305602040505
가파르,-0.013905261558361082,0.04077391882447546
가평,0.07906632725856613,-0.011640845716215101
가평군,-0.0036542960326835256,-0.012021891038482044
가품,0.06401449482081341,0.060706398430235106
가피,0.009080961391290084,0.014886893166091136
가하,-0.028027358251107862,0.041303884064837135
가해,0.2279716636227891,0.13215495572572644
가해자,-0.09389004600612419,-0.06650379317834958
가혹,0.027868170082250197,0.021237644212296694
각계,-0.016705393558290926,-0.055466481157116686
각고,0.06231234118673297,0.05434269182802488
각광,-0.002167858399860786,-0.011257459064421747
각국,-0.01955626342338005,0.09861138585920066
각급,-0.07464170626704028,-0.04352137253841909
각도,0.07016633965127794,-0.1320804375805267
각론,-0.03783464492263923,-0.016636368007538354
각료,-0.044325941356042654,0.015956686273217287
각별,-0.17721739471420248,0.08993681747046407
각본,0.025805902147867283,-0.01811563363671112
각부,-0.004276429941636991,-0.014520750887006908
각색,0.02435167670174067,0.01579475512714841
각서,-0.09112915622708981,0.015884291728195953
각성,-0.005490570831323777,0.040739805833960675
각오,-0.06385336654618436,-0.12327481696555403
각의,-0.0036369939108159954,-0.0030802710754928757
각인,0.005633102763476064,0.004039868665607715
각주,0.08860725776339153,0.09177444826165569
각지,0.00742558182437459,0.025211211759968537
각축,-0.0036661261378938804,0.05235494808797141
각층,9.50536185387943e-05,-0.026784738360022955
각하,0.019978070903985286,-0.016642968012878963
각호,-0.002452704637180279,0.05858506206631747
간격,0.015263147853785478,-0.06679391163742986
간과,0.03299636660226014,-0.03952248410386178
간극,-0.0007483946993987883,-0.07344603907258998
간납,0.09772098911511642,0.0565070453902574
간다라,-0.06863365185410142,-0.0010747413619440777
간단,-0.06055871667818591,-0.04483685557054827
간담,-0.0377651181137681,0.0432351208488167
간담회,-0.09704537121836766,-0.044024116849475575
간략,-0.05002611007966548,0.07833234281100278
간만,-0.021427590836677866,0.02862093801045075
간병,0.04396283048774811,0.02547574027854308
간병인,-0.0027876553165111853,0.00848677431483144
간부,-0.028368022499545884,-0.059554663090764945
간부급,-0.010208019111372722,-0.012349973595414399
간사,0.3026371196629761,-0.06055772863238927
간사이,0.23167882279121943,-0.06883429874272287
간선,0.018448733901562816,-0.13460983539915677
간섭,0.014806899839794566,-0.07053542078205921
간소화,-0.05404645161277351,-0.03234231646074698
간식,0.03791020716684633,-0.0109317086625075
간염,-0.015024422913383757,-0.03165717528088817
간은,0.015389185999377301,-0.04173928763012548
간의,0.09229499392213014,-0.30007724861458074
간이,0.09390121195619335,0.041474848273507656
간인,-0.005266581486874462,-0.008808656935561128
간장,-0.09891585645862595,0.023702427530728282
간접,-0.01039460670572584,-0.0074423795477009305
간접비,0.03817292403525757,-0.08121101701428403
간접적,0.0007300526163383763,-0.008343795022450608
간주,0.019181204735164256,-0.1230794500761222
간척,0.04365751524881756,-0.001653752017032334
간척지,0.02301020463885886,0.034120712643146735
간첩,0.24573181986735798,0.04121139386141037
간첩단,0.12337846301107078,0.17264220077009784
간첩죄,0.03129242082969471,-0.02007623889548107
간청,0.0041090297785446655,0.008966616857743115
간판,0.0032412862145233907,-0.0115360354212553
간편,0.00932745085080892,-0.014221578757984995
간하,-0.06090581075324047,0.01670315777676359
간행물,0.13997665288062427,0.09204098158585836
간헐성,0.105143694503781,0.029650078916938757
간헐적,0.0373360788511892,-0.0250888181073491
간호,0.4499409774904251,-0.6139566734044327
간호법,0.04223482783464481,-0.21921670554711098
간호사,0.3128912329733778,-0.3208585383854442
갇히,-0.036771014109761205,0.025648804628894507
갈게,0.006966998937069037,-0.015141837659346334
갈구,0.04357831964215713,-0.035080439061484274
갈등,0.043155472521496846,-0.07389748647346762
갈라놓,-0.002444627539300309,-0.0010097843630758304
갈라지,0.03575940336818787,-0.05888032641867694
갈라치,-0.040112918354001915,0.007501442788257336
갈래,-0.009135047086581152,0.003055871452572073
갈리,0.05680241205275661,0.013097157836542762
갈림길,-0.004557614039929448,0.045974525035052206
갈망,-0.0026320901873596115,-0.018065969373719074
갈비,0.008109182164108495,-0.012258159999350518
갈아엎,0.0026123896659868123,-0.0037548753194457723
갈아타,0.009932897244099136,0.027805031809154192
갈음,0.0500921932170899,-0.0437547330242715
갈이,-0.005300761862423205,-0.03728771513034814
갈취,-0.005367161219450888,-0.017716176099741788
갉아먹,-0.010815910001119701,0.014024002602279196
감가,-0.0504909096503397,-0.038321251085255935
감각,0.0580675368439982,0.019803052046024564
감격,-0.008941693503047852,0.009134580044749967
감경,-0.009647249696473518,0.045271139767380356
감고,-0.008498184006875409,0.019544727315652554
감귤,0.01480839297437088,-0.024131217544573737
감금,-0.038001570039910726,0.05383714035439068
감기,-0.008380920475713021,0.018227963891346465
감기약,0.007078888031591385,0.030659411249635258
감내,0.02348408329219208,0.035398169771030705
감당,-0.06374046501582817,-0.003800127646445009
감도,0.016200799583622402,-0.009905640440492941
감독,-0.1677433711764361,-0.15874264872011787
감독관,0.01753551976547137,-0.009829023028192801
감독권,-0.05090298689818748,-0.048785771711622135
감독원,0.2991804444292537,0.3468408102776076
감독자,-0.021093128433966386,0.020357698116404924
감동,-0.03627305430718035,0.08801339506185245
감동적,-0.021642647537529168,-0.0029875602481924677
감량,-0.06962843707142276,0.039747873671544164
감리,-0.2522110399357539,0.11623775247325993
감마,-0.027629651987471433,-0.02262891109193727
감면,-0.07645577441721427,-0.017371429803744284
감명,-0.004914396053936258,-0.006937171331104636
감미료,-0.040541010917490954,-0.00556258404269586
감발,-0.0935197549112378,0.025996826930260085
감봉,0.02648802872572552,-0.002081075049259272
감사,0.926613093195209,-0.8287303002427071
감사관,0.17806304453404814,0.08410547788484958
감사권,-0.01591731716560861,0.042746447888731096
감사법,-0.040507691715012444,-0.012791657183404465
감사원,0.052003030053424965,0.4706849384962573
감사원장,-0.1177057721102899,-0.015899930688411945
감사인,-0.12870018909339725,-0.11855705046248252
감사일,-0.038844583711292936,0.01623323854745623
감사장,-0.1771464851946176,-0.12784922367480916
감사지,-0.040046494461046675,0.018996410018296928
감산,-0.033003040603682116,0.008100326201096953
감상,0.023026573297486835,-0.03035572186570298
감성,0.05569788470300973,0.00043000522730635095
감성적,0.0670142082026127,-0.009090957543876085
감세,-0.6564185422136016,-0.06255880164627817
감소,0.1725991372376352,0.09511365851144699
감소분,0.0039541599951120505,-0.00809568777253212
감소세,0.018654336346298688,-0.0519121737495577
감소율,0.020771514860823077,0.03836649933944754
감수,0.0010291415804638132,0.08267633176350468
감수성,-0.07657602980366846,-0.09045719107594127
감시,0.1295814337159376,0.07776667110710787
감시기,-0.005339536589735501,-0.03317671169297643
감시단,0.011541882677002901,-0.023000644987567754
감시원,-0.008421212634623946,0.03851305325866898
감시인,0.06757568921735203,0.025215070899163524
감식,-0.03636864286147405,0.07900403929581062
감싸,0.046110891635823374,0.029078697582143063
감안,0.1282425216035013,-0.07983459962526496
감액,-0.1927908124937901,0.019005199996176104
감염,0.23069198970066485,0.07429130454764052
감염병,-0.11176022861762124,0.01801762775050724
감염자,0.18677050467040016,0.1402218244822246
감옥,0.012544280621546987,0.016435118111543356
감옥소,-0.042964844758374025,-0.010663620244390572
감원,0.03065343264937159,0.021946430199382704
감이,0.006082078622502497,-0.06614282237928472
감자,-0.035859748935972754,-0.04144347906421825
감장,-0.12688075202893953,0.05165083322776247
감전,-0.022209362413147873,-0.005600346924234992
감점,-0.08097691432846939,-0.08203785048364234
감정,-0.008382183384650544,-0.12532135920543774
감정가,0.09561693355720102,-0.07624487689625323
감정원,-0.015254858596432712,0.15683516596168043
감정적,0.09490318234732201,0.026662377152793425
감지,-0.04250160712193786,0.011309891365783666
감지기,-0.02585527293622078,0.05791823149656333
감지장치,0.07999995179296857,0.030789497817594734
감찰,-0.10628144541932266,-0.39471866995139393
감찰관,0.08405832698637085,0.09948539591830267
감찰부,-0.04452014241574836,0.034637090009971144
감천,0.022870119227869436,0.022402625747571618
감청,0.13494331162590162,-0.20617699052816071
감추,0.07842673897488975,0.17291836591772475
감축,-0.15327286026212272,0.04312201871678033
감치,-0.09992987276042065,0.039954836711450954
감표,-0.2715911175596633,0.3252713841378083
감하,-0.08477478133570727,0.057508528021444405
감행,0.11501940916055726,-0.03835630797468539
감형,-0.05764551442433356,0.045735210548491
감호,0.0020602435911892952,-0.00015136093536558416
감회,-0.04807083631508634,-0.010036344551542125
갑과,0.011709958724832987,-0.008123996164504307
갑구,-0.11390158562042724,0.21136403180553318
갑론을박,-0.002189848913493571,-0.005673444010460984
갑문,-0.021035938228664564,0.014508268238682613
갑상선,-0.16018043753275332,0.07806034199983329
갑석,0.5237552381411872,-0.1481922618659751
갑을,0.027560753902908408,-0.020104937781175003
갑의,0.08175904257639101,0.26404670598417246
갑자,0.05805345796813534,-0.005654554502957387
갑작스럽,-0.01450768947264219,0.0624651118064549
갑판,0.04599442474151463,0.048653793836459236
값비싸,0.025693833269848337,-0.008899940696007433
값싸,-0.055560052219744305,0.010271957520246202
값지,-0.011930960858787944,-0.010441307559506893
갓끈,0.03357621861368607,-0.004414512640720803
갔잖,-0.01945992563922659,0.0037905790671561006
강간,-0.0182359572586846,-0.02778138402265662
강간죄,-0.032658708166579356,-0.04460499217922098
강경,0.03100953236169651,-0.019423403830864976
강경파,-0.05709603031681214,0.00021875059239773523
강고,0.015914210935080074,0.0005817559265115269
강구,0.25466365976929795,0.04079396856809126
강국,-0.007435743702111676,0.16666081068799538
강군,-0.03931737206250278,-0.04441274481047496
강권,0.030093307031594244,0.018984641508167074
강기,-0.18282430673228312,-0.05200553465896379
강남,0.09154279076782801,-0.03869857326076429
강남구,0.03609246982124108,0.03133495689800399
강단,0.046738300345470656,-0.001376618246985181
강대,-0.006979878426219291,-0.006971941261476024
강대국,0.00878050971470378,-0.0017976461390830228
강도,-0.016165570479041876,0.01866941356889508
강동,-0.016590481750498945,-0.2646522600022642
강동구,0.027814646130006507,0.015410914140270755
강등,0.024216729588718254,-0.019491968761414694
강력,0.016608545888319143,0.022162808472155834
강력부,0.032978043562847725,-0.055429615633679395
강령,-0.025032127408821964,-0.03139771264599153
강릉,-0.12865814605728285,-0.0031413698132668547
강릉시,-0.05024386174074502,0.03397845810220984
강립,0.025281988191027865,0.0062688501576454525
강매,0.07015261878824222,-0.0050382121365949
강물,0.02992590641690747,0.021609483360129016
강박,-0.01291296634517792,-0.03826890548141498
강변,-0.018483433530289542,0.010576052915264802
강북,-0.05806918015810062,-0.013501506815735958
강북구,-0.08258831681282273,0.22135589962468719
강사,0.01633776914702977,0.07072157309227313
강사료,-0.012841042631422812,0.007523874357977752
강상면,0.07510224248803582,-0.05042251651307813
강서,-0.17855852377836462,0.2617383800272293
강서구,-0.010549315765247924,0.043093050261719106
강선,-0.04050958804441828,0.01892267945086145
강성,0.08254896730571684,0.0005221111929689356
강세,0.01704184956842105,0.04476969933204018
강수,-0.06593296023283252,-0.018831044770815486
강수량,0.03373994907401933,0.002323112638169658
강습,0.07222186992744284,-0.005257673556293412
강신,0.09674189431363343,-0.014680716776803696
강아지,0.050276435757775975,0.01855022530591757
강안,0.018231288413170087,0.010770431004756073
강압,-0.09936607860726782,-0.02733329927683466
강압적,0.055512850572514275,-0.015004541595258377
강연,-0.013448453939629693,-0.02403299204383845
강연료,-0.04234774962532386,0.003679133930707134
강요,0.06360959560066638,0.15518317224652683
강요받,0.004447448030037714,0.004138258593125398
강우,0.038866549767190325,0.00920754276483475
강우량,0.06995902315201986,0.051276477528214355
강원,-0.06956899709979575,0.09433911227896775
강원도,-0.020861872531433012,0.056048575061409756
강의,-0.16405592362964092,-0.13386412212317533
강의실,-0.019195480141686184,-0.04048898025069722
강자,-0.040462935603223504,-0.022609309845287064
강점,0.01967649676657715,0.016517765345948836
강점기,-0.0473509342613216,-0.03924198691480262
강정,0.011760000994222374,0.022757071091325715
강제,-0.053848450576701117,-0.17658596474759464
강제금,0.08986024775922605,-0.05015349727267262
강제동,0.008058734023713838,0.0026056608615862113
강제력,-0.043915166522522656,0.01842246550488123
강제적,0.00991236808256405,-0.08889215272024437
강조,-0.11692982470488818,0.12489975802182021
강조하,0.06725448829871537,0.07409417301591459
강좌,0.00039538436646843755,0.1812217850728492
강진,0.05870709152556533,-0.007050820645744277
강진군,0.06336622756965497,-0.0004896094982570766
강철,-0.028263572454571905,0.005887902185489908
강청,-0.015595019352072529,-0.018668905017731413
강타,0.03704102933388822,-0.009675007506553339
강탈,-0.019189182797620573,0.035238793297654614
강풍,-0.03124435689172899,0.028150984580563167
강하,0.06650002122617257,-0.02406677616350708
강한,0.0328275268365651,-0.024234112775461256
강해,0.016990348911022427,0.014344598094650642
강행,0.28420376103934103,-0.15698881964873132
강호,0.10592512567574415,-0.01584607502694515
강화,-0.20210355738166894,0.02013490376244692
강화군,0.19534431009781472,-0.2010887627989739
강화도,-0.024474432016035375,0.017787390087608688
갖다주,-0.05994220309011843,0.012753271842966245
갖추,-0.17400149631153522,0.08026539423893325
같아지,-0.0008259782385208461,-0.000304504932068129
개가,0.004688325004459155,-0.05901313981410448
개각,0.030756601750865604,-0.08839489610253808
개개,0.0035611735721705947,0.024024890012786595
개개인,0.02600440044122763,-0.03506899371511892
개고,0.04312070286812792,-0.000232933931498993
개고기,0.018250729715727016,0.043288772222548386
개관,0.021519294459573738,-0.015198330791099493
개관식,-0.05101315381690876,-0.029254821467267014
개괄적,-0.030421185696618197,0.023323835170857385
개교,0.03463430364574187,0.10727482628495612
개구리,-0.026954091355714208,0.007261498726525399
개국,0.022240787279522167,0.10097505642883042
개그,-0.0013834051357001845,-0.03310533765601166
개기,-0.006541584281308867,-0.04298447196691672
개년,0.045312005361854646,-0.060742922238209714
개념,-0.01641977789872754,0.014416922178608974
개도,0.0002716878536369292,0.007781234262345789
개도국,0.018880283360213194,0.025799149317999655
개략적,0.009005280466378244,-0.006435551687553612
개량,0.01851422024327094,0.18085952839589886
개런티,0.025355291473427015,0.004459790863564876
개로,0.010252833821344716,-0.09206059275690104
개막,0.0032310844551988946,0.041573075749166445
개막식,-0.008461019226058616,-0.043513549310627904
개면,0.00944834785573324,-0.015757087599560436
개명,0.040357877336939116,0.11634569398570856
개미,0.03930706932641723,-0.07794798457820373
개발,-0.2789586393596353,-0.030018715849817926
개발도상국,-0.0328203905761215,0.02303082036923717
개발법,0.14150392044395946,-0.09574938777503923
개발비,0.08477655728831204,0.05524763997066146
개발원,-0.13300103319876055,-0.15451478974859076
개발자,-0.08243101012537236,0.07323157841465441
개방,-0.01569852810231109,0.10692841887845872
개방성,-0.019548089723799872,0.020133477969120555
개방적,-0.014874827104422974,0.0049786811970296
개방형,0.052020560989698775,-0.16973134161095688
개별,-0.045189397788735694,0.03429854283470503
개별법,0.06065635530602875,0.07012092070862161
개별적,0.0024004571358944016,-0.056934358823532816
개별화,0.004714209635949709,-0.03960464512493282
개봉,-0.023461800471255692,-0.013367396008368643
개사,-0.20393790346490892,-0.006699784411016282
개살구,-0.018497207348690044,-0.014925763137230407
개선,-0.17876106664421987,-0.07430921945717081
개선안,0.022500803371166667,0.017559154457689366
개선책,-0.05471663709748556,-0.007032376018233139
개설,-0.03234221511653287,0.054029735029458195
개성,-0.04849424937439954,0.003590466238610191
개수,0.02821871004178503,7.11725211721072e-05
개시,-0.1204722872648146,-0.021158107665753642
개시일,-0.02272859814960148,0.019045121211360976
개악,0.045297090852913474,-0.056422765866963875
개악안,-0.026667786165718167,-0.030744436819394844
개업,-0.04103779372872392,0.035926835604335336
개연성,-0.0448323605449871,0.0036940391467693047
개요,0.03921755210699493,-0.022057965488019738
개원,-0.0291685045429714,-0.06411225035272954
개의,0.03126603749874303,-0.011073126669299143
개이,0.05017680634332749,-0.0334472422543608
개인,-0.045569534006978746,0.052903928162280955
개인별,-0.0810333080853729,0.06359674867204584
개인사,-0.01958378980623536,-0.016612097982247893
개인연금,0.023649103711694826,-0.00959135278496978
개인적,-0.0005847350417982344,0.1130209697673484
개입,-0.040631071481399036,-0.07969227751538027
개장,-0.023905701740898268,-0.05357225570980975
개전,0.04020180141414195,0.05893638038540458
개점,-0.038494061201048424,-0.04454042613311095
개정,-0.2405656708784737,0.11560652218657214
개정안,-0.19459544172377202,0.015449728251191674
개조,-0.024550117048684542,-0.10858195983836955
개지,0.006943287436379892,-0.012966896491788454
개진,-0.017851687022108237,-0.035617848020725304
개질,-0.006131580785272409,0.04612944570918378
개척,-0.007535904147732721,-0.042042303278328835
개천,0.03134561796139224,0.017358500302674263
개천절,0.10720709417028362,-0.09923920095054833
개청,0.004388489207764523,0.0023490247117911914
개체,0.016531327589030257,-0.009251787675026057
개최,-0.05079500400972644,-0.14280208868900746
개최지,-0.04174164139130977,-0.022300800286957377
개축,-0.02545595827048312,-0.035687284724814784
개탄,-0.002392068648667277,-0.030766093787088677
개통,-0.09009373109510378,0.1840276581745449
개편,0.28056445629426713,0.08484635286321184
개편안,0.03806417390792342,-0.029708710875253584
개포동,-0.0327496009388782,-0.07756070459499576
개표,0.013757982829771321,-0.01907776821361144
개학,0.037480479551927424,-0.001219625766818967
개함,-0.04228177785616517,0.12509466411314182
개항,0.02683332864105409,-0.022677232464453953
개헌,0.020523702275355257,0.0003767413567108916
개헌안,-0.004780208707988889,0.006660766129482673
개혁,-0.3241746340401861,0.09494448249069744
개혁법,-0.02842948018825933,0.0168436774947255
개혁안,-0.029325438517387895,0.04141798201797612
개호,0.5403397429651219,0.08781192034699767
개회,-0.04066781656113922,0.028460825163785793
객관,-0.03761738926446277,0.0038205506364595637
객관성,0.026783743653249988,-0.09096398803866983
객관적,0.12633147139850276,0.19236800954358424
객석,-0.006509070227209007,-0.0818538593867328
객실,0.007048053402517084,-0.010106915308066957
객원,0.11363297675783292,0.09203806838148877
객차,0.0135204960783516,0.012790947404251832
객체,0.003731356420404796,-0.011365401341575439
갤러리,0.01839591372930125,0.00716794468590384
갤럽,-0.01599348324845172,-0.026836614339079457
갯벌,-0.007398762134459079,-0.016263418871574026
갱도,0.015876032444446145,-0.03283824300176071
갱생,-0.0074743699143953145,-0.012521418553245848
갱신,0.023311719436329134,0.07121673529588368
갹출,0.016783649738595603,0.0660440691961893
거가,0.07133592887211825,-0.06837439605320972
거거,-0.17661727983410916,-0.007248656410442835
거구,-0.03152358848693463,-0.0011341084132782402
거금,0.010333351464010772,-0.013010700319333966
거느리,0.030762510585467084,-0.0065258824943060555
거대,-0.009582334708082813,-0.05807656512887163
거덜,-0.1125715815517352,0.004630488188783509
거동,-0.0005230385404239378,0.007206618456702191
거두,-0.004496990960308538,-0.05199859600291977
거두어들이,0.09679061950590243,-0.056257011346272076
거두절미,-0.007156080192982847,-0.034645344721291736
거둬들이,0.04654799264453696,0.008490625299230625
거들,-0.014815903459459457,-0.02663815333360777
거듭나,0.03419916920570819,0.025235787466890414
거랑,0.02051593577203619,-0.04987896982962958
거래,-0.06032129038538389,0.22440212998920733
거래량,0.08098768191729541,-0.0040496373531694625
거래법,0.035874530783286465,-0.07090693239916249
거래상,0.006920665873272513,0.021716275625113326
거래세,0.13482697785637907,0.05986626940795928
거래소,0.051701020845454,-0.04901805365672995
거래액,-0.02756811638848213,-0.010645110484360542
거래처,-0.028874267145500933,-0.02978695753657771
거로,0.059954585951704234,0.01538657357040722
거론,0.10022580508144596,0.01716135253948756
거르,-0.023369995890262514,0.010747827180261361
거리,0.25765347723598436,0.14552304677660818
거리감,-0.012118128079258828,0.0027071973957559516
거명,-0.027649474632418077,-0.002426534548400326
거미줄,-0.0416919999814534,0.016325500497093106
거부,0.11488006000579087,0.009358534288488731
거부감,0.0020835176647653027,0.012846310236977996
거부권,0.012464316353299545,-0.07148441992596141
거북,0.04968898339521762,0.07036738825089914
거북선,0.024893057784634114,-0.0264907330955753
거사,0.11850052771073254,0.04197427198998734
거세,0.0017368290830510492,0.008899103218249205
거소,-0.01005272945334337,0.02322489325605233
거수,-0.03135488650811545,0.02199452692484143
거수기,-0.020682942478991245,0.025945137426227748
거스르,-0.024410717635081375,-0.01671068589160112
거스름돈,0.04137103540868316,-0.014607362961116132
거슬리,-0.023777299903521072,0.013465097598228469
거시,-0.05049390409966226,-0.014786843229002318
거시적,0.040705838968124186,-0.03767653853914834
거실,0.01972915713055173,-0.02850444960215244
거액,0.0008029002993404592,-0.009801475582150254
거양,-0.015298755496780924,0.05662307982067698
거역,0.22080802574415717,-0.15904671400737708
거울,0.04318448613726744,0.010476118875967487
거위,-0.03943159579820693,0.01713442221316542
거절,0.0007450262380242767,-0.015768301150489297
