word,bias_score
이사장,0.35973748461327865
수완,0.35955664063110654
실태,-0.3592850037556397
보이스,-0.3590696068351553
인권,-0.35848543253014975
공자,0.35839647398825436
호기,0.3580407827418844
낙태,0.358012066775287
형사,0.35600955772816734
수출,-0.3547506995605727
행사,0.35464736530621954
청년,-0.35464233005959184
작가,-0.35432044258398326
위성,0.353355995511091
만나,-0.35314830045099516
승규,-0.35282848192196226
세법,-0.3528173122718371
대행,0.35001927727984583
중국산,0.3490851031182755
검토,-0.3490704485273156
보궐,0.3486314787634091
임상,-0.348141876850706
출국,0.34674407005618946
단원,-0.3466634915929679
편향성,0.3461736306458922
노조,0.34599312804613425
위원,0.3457262635903118
이만희,0.345471702000919
한동,-0.34536360087925044
투기,-0.34467662067391364
해결,-0.3445691923326156
대전,-0.34392217450329127
장님,-0.34389765561421715
로봇,0.3435774236236924
해상,0.3434552525771564
사장님,0.3433634555033478
화재,-0.34314441266591666
영화,-0.3430790402374428
반대,-0.34305680883626016
용인시,-0.34237756689119686
저출산,0.3419612003907119
파병,-0.34166651332407516
쌀값,-0.3408883618822722
결정,0.34058038116346845
사청,0.3400332978027764
인민군,0.3393972657391822
여가,0.3375543089803885
파악,-0.3367440047399823
생각,-0.33642237726822133
취재,0.33519444456058056
그다음,-0.33382082218645037
전두환,-0.3336717708611894
모함,0.3328422640884439
지사,0.3302338558987926
비리,0.3301030970179957
더불,-0.3294266494738662
신공항,-0.3293381929582257
경기,-0.32927558033079773
보건소,0.329191668635731
선언,0.3291414535200678
투자,0.3285509316259136
내가,0.3284671114257651
현대,-0.328342860942276
특례,-0.3276384014369576
한반도,-0.3271692348103986
부수,-0.32633323851292556
이익,-0.3261483383833402
소요,0.3252579544107309
의대,-0.3251957194741334
경찰국,-0.3251702391560775
순천,-0.32495163092276425
의무,-0.3244350589212043
개혁,-0.3241746340401861
그날,0.3239476017458823
정책,0.3237701421946434
창원시,0.3233822957875962
격리,-0.32320266238883494
항모,0.3229057336551836
사안,-0.3223759149050742
세계,-0.32236042438288304
선관,0.3223341184958979
이재,-0.32184626846106235
방안,0.321379647143792
사례,-0.32120369088166545
수변,0.32082573138175957
고발장,-0.3203049450847725
하도급,-0.32012932771974556
오보,0.3198048819994395
지적,0.319440580347911
수석실,0.31901681732161585
섬진강,0.31871065854217584
물관리,-0.3182304777709615
배상,-0.31778386967646227
당시,0.31752348341040415
합의,-0.31737154834508535
이후,0.31689540809491035
윤미향,-0.3164978481289613
정훈,-0.3160703552319701
없다,0.3159317510953602
기현,-0.3152413409062729
논의,-0.314439412220251
학교,-0.3143499516258448
학당,-0.31395508883033213
간호사,0.3128912329733778
거제,0.3125973191102192
친구,-0.3122354071547683
매뉴얼,0.31138506788544046
당초,0.31091283208707066
제안,-0.3097789964776522
확충,-0.3090878416591847
대정부,-0.3087791432743657
교수님,0.30859891058139405
진압,-0.30857928555670816
부체,-0.30850548909517284
추진,0.3081765791587775
생기,0.30787925572895225
수신,0.3075644930410334
휴가,0.3074270822454557
관악,-0.3070253146125233
불법,-0.30679074362668185
원조,0.30677028779793086
대책,-0.3065319812509469
특세,0.30641119504958364
잼버리,-0.30640444122934507
동북아,0.3059890760457774
대관,0.3053217924207915
압류,0.305114829666157
상공인,0.30488762673575437
이명,-0.30466884221621077
애플,-0.30446249543735987
증가,0.3044403765974777
환수,-0.3044352078242013
국내,-0.3042769532038548
소위,0.3041783376967025
영진,-0.3041536303472396
아시,-0.30368044413457473
정민,0.3035332178283695
그렇,0.30336131391342275
공무원,-0.3032642204347876
법관,-0.3032090381407951
무기,-0.30318495662213657
간사,0.3026371196629761
방사성,-0.3025225668800964
영장,-0.30088413551004073
변이,0.3007666270336186
균형,-0.30020713206694993
여쭙,-0.3001462948520446
공정,0.2992122475471378
감독원,0.2991804444292537
상담,-0.299095670121807
연구,-0.2988048083393947
해외,-0.2984792485471622
올해,-0.29832857089304204
성차별,-0.29810912313220406
사격장,0.2978133914836151
명단,-0.29727498656759654
늘어나,0.29711260485410484
예지,0.29687789810092613
인과성,0.2968774369491288
외환,-0.2964788981673179
광명,-0.2963559697398789
부탁드리,0.2960348271351735
협정,-0.29549519304459354
지난해,0.29447755960122374
최저,0.29416544376249976
소음,0.2941020213906329
검진,-0.2940206784422773
요금,-0.29363514138415886
위생,0.29361264658648684
등교,0.29348903266752313
직원,0.2928895296464266
조합,-0.29264783883403017
교부금,0.2926006897219756
결재,0.29253806135185234
마찬가지,-0.2925114359188479
쿠폰,0.2923067480116944
식품,-0.29153179894792086
성주,0.29152358665855244
학력,0.29133572997978785
사주,-0.2911696214050307
단체,0.2911183408299962
방사능,-0.29105718687427745
재활원,-0.29087128232892484
콘텐츠,-0.2908477455820438
포인트,0.29052591437095304
귀가,-0.2901425860415329
교육,-0.28978214660427604
바다,-0.2897495193385766
출입구,-0.28956340458356716
부산,-0.2895017278583183
국회법,-0.28928295731684445
순창,0.28905557367311174
스타,-0.28792561011674744
학습자,-0.28725040215044845
부채,0.28722019141258115
사항,0.28610477756311226
쇼핑몰,-0.2858071874005656
일방적,0.28580392331720417
임금,0.28572659547949725
조사,-0.2851144976129886
본부장,0.2846942824551447
급식,-0.28455388456021957
밝히,0.284208386331022
강행,0.28420376103934103
전환,-0.2839950064188591
매각,-0.2839261487709478
문제점,0.28377517868462515
사랑,-0.2837540962196826
증진,0.2836657346670292
자리,-0.28362327277300275
신탁,0.2835386809033715
병가,0.28296131453013
해제,0.28268961040430746
치료제,0.2819140979522704
아들,0.28162106575704493
영호,-0.28157462411220374
예보,0.2815572591380373
금액,0.2814433517427288
회복,-0.28123942992165457
순서,-0.2809464872247362
정권,0.280869112596513
개편,0.28056445629426713
애니메이션,-0.2804393181379757
원주,0.28033706128152
비만,-0.2801295275497996
국무총리실,-0.279329522177831
보령,0.2790353122670374
공군,0.27896534680770757
개발,-0.2789586393596353
관계,0.27888428531275633
군무원,0.27855523285765166
금감원,0.2779283595310409
한류,-0.2778360161267108
학동,-0.27733183222741786
수어,-0.27724315537278227
실사,0.27704794534545524
복제,0.2767983297403853
하청,-0.27581807086522064
설명,0.27527813066513507
수급,0.2749871196665082
성남시,0.27492267801303755
소병,-0.2748069295111912
논쟁,-0.2739181185658755
보전법,0.2735707545794044
대식,-0.27343897148604057
사용,0.273216161532973
도덕적,0.272441811829752
취지,0.2723952872287575
노고,-0.27222403205699913
사모,0.27220840448054595
티슈,0.2720580736430459
민생,-0.2720410558084684
감표,-0.2715911175596633
권력형,0.271492194413432
청렴,0.27131702655326556
후보자,-0.27116265304477566
올리,0.27099179758215586
본부,0.2702887245554454
선수,0.2702618340366032
그룹,-0.27021134600418334
유엔사,-0.26943525868246176
이용우,-0.26892175302304355
서천,0.2686906827513906
경찰관,-0.26864460409922863
대검,-0.2683571744246043
노르만,0.26800629134896914
이적,0.26770266770308687
물질,-0.26723972628005377
법인세,-0.2671830296871964
출정,-0.2669728949377737
안부,-0.2668137395925598
서영,-0.26647440864242183
신청,-0.2662350911386989
의지,-0.26555344120583324
충남,0.2655491266613094
학점제,0.2655301067799598
도착,0.2655127816926989
접근,0.26548641342574913
인하,0.26511655259519445
회사,0.2650636682616415
급여,0.26500745508464063
민정,0.26411939239284793
규정,0.2638608302254671
지원법,0.26378601642075417
박정,0.26367867886502694
행위,-0.2630078054701143
열독,0.2620318505092916
부당,-0.2617660789421498
육아,-0.2615329904931405
지원금,0.26119220379476926
발언,-0.2609299878992741
대회,0.26080138315162155
급유기,0.26064852260290466
회피,-0.26000409252985696
통지문,0.2599225040333842
태양광,0.25979050935126385
국립대,-0.259655809522163
적대,0.25958084327626896
대수,-0.2584104187078706
거리,0.25765347723598436
온실,-0.2576121259917964
주장,-0.257545673351805
남해,0.2574077198001704
산림청,0.2570855616393301
집회,0.25707270281476835
날치기,0.2570592677141381
삼영,-0.257040724159521
실지,0.2566948103901628
국정,-0.2562924890990005
기반,0.2560548246063178
장모,-0.25588651098890364
정보원,-0.25546902676277594
예산,-0.2554578779522258
사천,0.2552062259957448
성희,0.2548536967282199
집단,-0.25477077662789926
강구,0.25466365976929795
소녀,-0.2542955498340998
지주,-0.2538063226364758
김영선,0.2537605649521257
근로자,0.2536611998761973
추행,0.2536018886012581
종적,0.25347346426490797
인증,-0.2533213605625939
한국어,-0.25323794120839005
진자,0.2531622949431466
발전,-0.2526797539302675
감리,-0.2522110399357539
제대,0.2520907106623985
해이,0.2519424894859875
금년도,0.25188869200688274
비타민,-0.25127337151046336
가라,-0.2512684145684387
합창단,0.25118451837908345
정성,0.25111548920769833
혁신,-0.2509628112502753
진흥법,-0.2502295891547496
인상,0.2494307657669644
발전사,-0.2492398078535727
등록,-0.2492145101842707
군인,-0.24913064460284134
축구단,0.2489439007175289
포스,-0.24868189247187117
중립성,0.2485624152097657
일종,-0.24848784901616894
복지,0.2481981312882074
고교,0.24806907217593763
진아,0.2477076931144352
코드,0.2476078671015104
대대,0.24744225837547248
준공,0.24737804443223088
시료,-0.24715434532470146
확대,-0.24710579049106998
서장,0.24690693858838889
정찬,-0.24679901833346998
정통부,0.2466761349748781
미추홀,-0.24658358315137213
지진,-0.24643208085289234
미군,-0.24621176169983403
여군,-0.24620021915634693
정무,0.24602305598230315
장점,-0.24584480778030984
깡통,-0.24581917295246963
간첩,0.24573181986735798
교협,-0.24550974866506575
협의,-0.24531870173376244
형배,0.24520851144353825
최근,-0.24520808061777183
관용차,0.2450638352481757
범수,-0.2448369607185159
타이,0.24478908854513176
조선업,0.24474250650145105
학술,0.2444314088892678
휴대,0.2442228190650452
송치,0.2440426998905974
차제,-0.24339464024817226
재활,-0.24332523234785147
예술원,-0.24314808226436208
가지,0.243137063428818
성향,0.24298903053805132
설계사,0.24276780321490546
가입,-0.24274776570735268
통과,-0.2427409347192871
예술인,0.24259689303920873
차벽,0.24242081783005995
배달,-0.24241176122672656
위안부,-0.24240421086090913
나중,0.24232528311749943
대구시,-0.24211880478499484
대개,-0.2419841142993718
이광철,0.24187878423458062
철저,-0.2412765717316428
페이지,-0.24074874356680584
개정,-0.2405656708784737
역장,0.24026448571903683
실종자,0.24022924071172472
이전,-0.24012309094087758
건영,-0.23989741202507242
태경,-0.23984856164501597
고발,-0.23968587746146153
구자,-0.23962526036057613
최종,0.23940981304090742
문제의식,-0.2393769149986153
전력화,0.2391746281736297
입장,-0.2389388334210173
미디어,-0.23886839976989777
자영업자,0.2387267152627318
사고,0.2387043414446398
수행,0.23869127717249689
제로,0.23868784131878562
주거,-0.23827758861083975
부패,0.23814475526342765
이탈,0.23804863695469475
이사,-0.2380069472016122
만들,0.23793821580754515
법률안,0.23785413720591836
숙이,-0.23724538665577827
중지하,-0.23696046657539244
수산,-0.23692586957965553
차별,-0.23674002483434992
러시아,-0.236614192323034
판결,0.23659857634398523
카카오,-0.23656993976293014
검증,-0.23651747378007573
낙하산,0.23647523753978367
향유,0.23633737978904856
농림,-0.23597390318316175
부자,-0.23595049800710083
계량,0.23590778737916135
대한민국,-0.23552550210141565
느끼,0.23522973089427252
남용,-0.2348889535362398
뉴스,0.2348786253930446
표본,0.23461010145217825
고양,-0.23451189530083338
마스크,-0.23447489935076873
사찰,-0.23345172336818854
조교,-0.2334477571143219
마무리,-0.2331243585436051
그린,-0.23301448833918978
규범,0.23286476578829357
서해,0.23263860099003414
용담,0.23243016938694902
실시,0.23235496429800018
면허,-0.23218660852740924
생산,-0.23218151284803634
아까,-0.23218020024655997
대선,0.23217074468102442
공관,-0.23213471602684976
택배,-0.23211385641576082
기금,0.2321035371737601
간사이,0.23167882279121943
전공의,-0.23135909169572172
주식,-0.2311694972940868
기차,-0.23087825413493615
스카이,0.23085531827893047
감염,0.23069198970066485
진단,0.22998271514264362
시험장,-0.22985367610183166
경찰청장,0.22961857559173382
산중,0.22957046950763554
요인,0.22955145522106724
명칭,-0.22939575406891316
윤리,-0.22919372535322316
회의록,0.2290377623290478
잘하,-0.2289629621553825
영찬,0.22895187489599597
어르신,-0.22878861176801174
주권자,-0.22875393535160812
예술,0.22817426897623855
분배,0.22809169003614183
프랑스,0.22799959207733306
가해,0.2279716636227891
구조화,-0.22793405377023843
국장,0.22792209845505867
희생자,-0.22784013846966097
방송사,0.22767695323011297
침묵,0.22754931296609465
가덕도,-0.2275368554651621
유착,0.22742107965491173
대장동,0.22739810116383635
협약,0.22728280993886868
동인,0.22727679531949752
독립성,0.2270337141916749
고갈,0.22694401293743396
조치,-0.22690961386688324
병제,-0.22690576254849712
시키,0.22683650037778266
열차,-0.22644619247517753
언론사,-0.22617810155113172
완주,-0.22600195838768392
참사,-0.2259750490868456
채무,0.22587537298015584
통계청,0.22582093988174728
지원자,0.22580235482994035
고소인,0.22565892156895442
구명조끼,0.22552927209398207
수부,0.22545650320554164
분양,-0.22543624794615397
체인,0.22530510111475238
참여,-0.22519305175603216
로템,-0.22503410246419553
변화,-0.22463721180135343
경협,0.2245812543044345
무인기,-0.22456681679526141
로페이,0.22439557098112875
브라질,0.22403349859240435
소행,0.22392781084322355
화면,-0.22390183420256726
연료비,-0.22384217554222885
방위,0.22349555641167482
조항,-0.22345125097338644
편향,0.22329558755870815
변상,0.22327000866050906
영종,0.22309570564094205
훈련,0.22286348429692698
가동,0.22285877033728263
방식,-0.22258642531716177
심의,-0.22239642163000972
항생제,0.22206552191447912
일어나,0.22197201631113772
청약,0.22172478557495617
유해,-0.22162000513951408
비례,-0.22161750993882823
결과,0.221594236312881
유통,0.22154478404390532
공기,0.22152779635160869
사이트,-0.22137002560552285
신약,0.22112085342493026
탈선,0.2209778990527258
민간,-0.2209340586017332
임대,-0.22085721857708038
거역,0.22080802574415717
실습,-0.22069077099753426
보금자리,0.22057638545179936
목사,-0.22049105455002221
클리닉,0.2204869885154768
기술,-0.2204631628445608
운동,0.2204297842920672
희생,0.220384496858911
정약,0.22029536353779738
대구,0.2199099671915029
신원,0.21983576403392457
해운,-0.21974913363170068
비중,-0.21954353193350684
연도,0.21942505771575643
범계,-0.21846326207270708
공정성,0.21834429133233485
원하,0.21825157381717095
언급,0.21817473954604893
점포,-0.2180977923210741
확인,-0.2179844737782767
위하,-0.21785919063424908
배출,-0.21772044628346315
수사관,-0.2176381154991589
처방,0.21735952609880396
과징금,-0.21729897287144856
비서관,0.21711152573006523
한국사,0.21708498567874362
나가,-0.21704322087790728
국군,0.21693028102138104
공직,0.21691656732818926
정운,-0.21674542235580374
청소년,0.21673950888324908
국제,0.21673407513846382
사무소,0.21663417827029677
판결문,-0.21642401840388156
지방세,-0.2164001348269081
환불,0.21635414734492203
한인,-0.2163296889356131
항공,0.21625094001442502
중공업,-0.21595763837826132
병원,-0.21586729769154692
해수,0.21577021408672442
내년,-0.2156375244699883
위협,0.21554095136313728
자급,-0.21537007943358127
소송법,0.21531545708796476
은행,-0.21510238405861568
슈퍼컴퓨터,0.2141786884806046
정태,-0.2140397934893532
양주,-0.21373771708235587
영표,-0.21354098505128705
발전소,-0.21352848782031952
유병,-0.2135224748118886
촉진,0.21350729153230485
이원,0.21341522480190833
참수,0.21340872333563424
행태,0.2134037655997266
성규,0.21322168241400624
요건,-0.21318220754039469
부임,0.21302773459651458
발의,-0.2129453068941585
천안,0.21292293268599147
기후,-0.21276993095066485
튜브,-0.2127510161134376
그리,-0.21260136506144922
시효,0.2123666702083525
경심,0.2122040118470121
소리,0.2119654383025783
출연료,0.2118559887253251
출마,0.21170335531029935
마련,-0.21167703350217004
공표,0.21159751556011472
용지,0.21158847894919425
실제,-0.21131445378423253
사령부,-0.21116843984088232
원격,0.21076059817051238
성환,-0.21070509967967374
시계열,0.2104908030748514
근본적,-0.21046106261284458
조건,-0.20948829505037325
직권,0.20939378438476497
소신,0.20932480087855598
아기,0.20932026429192266
부처,0.209299479739085
수진,0.20919955769208287
양성,0.20892353602264693
학급,-0.20888463679564065
광주시,-0.20887825788735878
자제분,0.20886888454671088
산양,0.20884455989773246
담보,0.2086326488950847
위조,-0.2086028875519931
심리,-0.20837793931600143
정전,-0.2081181019000281
의료원,-0.20810436916117853
의논,-0.20786540750102986
환율,-0.2078349088113358
중단,0.2076780242893317
조정,0.20764493198928366
면탈,-0.20761875398209206
지에,0.20761655865217282
하원,-0.2075931169353199
반복,-0.207514084151009
과학자,-0.207449530059903
쿠데타,-0.20739711546923442
생태계,0.20726668215816302
과잉,-0.20721549924163288
바뀌,0.20720572403366522
문진,0.20687738735792865
민간단체,-0.20681196556910153
중앙일보,-0.206801321068943
달러,-0.20679005619352978
허위,0.2066659277063224
천화,0.20643807861625435
대상자,0.2062876351733476
도이치,-0.20623421382144635
병수,-0.20613573475778543
안민,0.20594229960885332
지휘관,-0.20588962795572952
성곤,0.20588782582261742
실적,0.2058238171212542
물류,0.20575998751289426
배리어,0.20570660615750275
박근,-0.20568429910999345
일병,0.20541388085153275
진미,0.20522622658665593
리모델링,-0.20511086661063907
제공,0.20498203931457487
부정과,-0.2049812601426461
입건,-0.2047482109251944
안정법,0.2047065509706035
형태,0.20431818865165374
라이,-0.20429752790487216
와이,-0.2042448813241305
민변,0.20424132826768296
보고서,-0.20418164428945734
지상파,0.2040305913743002
개사,-0.20393790346490892
공주,-0.2037806003812332
진성,-0.20368277804513574
발달,-0.20364939499581797
김성원,-0.20344143595157385
남구,-0.20320717400499505
투명,-0.2031910869353475
권총,-0.2031667666827957
지내,0.2031164273579502
옵션,-0.20301731070252352
소방대,-0.20297988711968107
명호,0.20291664125433168
세율,0.20291412473153692
국립공원,0.2028909783879806
공제,-0.20285674446847238
경희,0.2027904873550192
관세청,-0.2027500972295128
전파,0.20272177220921536
당선,0.20265183133638393
대안,0.2024208954374271
말씀,0.2023804859612487
분할,-0.20235153739926284
증인,-0.20222903692582087
강화,-0.20210355738166894
움직이,0.2020059951282675
구매,0.201953466941727
수소,-0.20186880399431645
춘천시,0.20178024396265887
통상,0.20168769001325373
명시,0.2015798366303901
처우,-0.20134699645248372
사제,-0.20132241561005274
생산성,0.2011931952352972
주파수,0.2010260147238264
소개,0.2009954707853819
입법부,0.2007128620881738
교재,0.2006102454738908
성장,0.20034887723330377
발생,0.20027364185563054
김수흥,-0.20012520808466222
뱅크,0.1995713987627354
주시,-0.19939748055591977
골프장,-0.19937844750960804
증강,0.1993744438037408
라도,-0.19923261005843568
흥국,0.19909316564526056
신혼,0.19902909128776983
일수,0.19876379814643338
자재,0.1985818360654305
소추,0.1984407685405257
진실,0.1979725369967859
운영,0.19795280448690838
미성년,-0.1977423265628884
서명,-0.1977213395123588
경쟁,-0.1975422886792989
자립,0.19751802445599176
경무,-0.19751769615621692
불상,0.19751022484598146
핵탄두,0.19746508765836868
한글,-0.19737289393773358
저자,-0.1972282579340373
어업,-0.19720001927615227
김근수,0.19718344429576073
대화,-0.1970228058437826
노력,-0.19696512569275704
구역,-0.19656550392162722
정숙,0.19649527378512693
부적합,0.19649478203793674
상원,-0.196446488195392
공화국,-0.19638370396444746
수업,0.1961113903364401
구상,-0.19602884822248132
도구,0.19589772542268966
중고,0.19585832733954173
발명,-0.1958388658991965
터널,-0.1956505007102912
조례,-0.19545433312213778
국채,-0.19543709669711873
강화군,0.19534431009781472
유출,-0.19523412588000966
삼석,0.19514777241249798
도서,0.19496131009223064
투약,0.1949339928665327
폐업,0.1948581962854547
인수,-0.19477449148234574
나우,-0.1946981841857604
개정안,-0.19459544172377202
제휴,-0.19444369276463228
유동,0.1944234432036927
재택근무,0.19433857206210275
녹취록,0.1943350756959601
하면,0.19402812249180157
원안,-0.19394203295818904
연료,-0.1938742309043679
외압,0.19365879061373947
선진,-0.19350952982344474
금리,-0.1934999245907114
특채,0.19347549174243114
방위비,-0.1934298106640925
뉴딜,0.19323554684707625
묶이,0.19292563144186167
감액,-0.1927908124937901
박철,-0.19270079124426692
이임,0.1924848747306588
비판,0.19246102868997847
경력,0.19242690146908292
블랙리스트,-0.192219314853674
편의점,-0.19205930485769074
모니터링,-0.19204329080632862
자유,0.19197358378250118
리베이트,-0.19196494822475108
탈북자,-0.19191039930740944
특혜,0.19189307018627041
마사회,0.19187926612847142
떠세,-0.1918517749753086
조세,-0.1918463902023697
어렵,-0.19177782166822507
임명,0.19176091590137326
회선,-0.19173695171590538
용호,0.19172272438011817
적폐,0.19162045436461722
진청,-0.19127171231543327
계시,-0.19118427037405578
보훈,0.1911643736913563
예비군,-0.19114108318322015
공중,0.19112387860720792
아동복,0.19099601084971143
경제성,0.19086095281329366
등위,-0.19077045915604476
아모레,0.19072124236109675
연수,-0.19069844933012295
수도권,-0.19030677725997863
결제,-0.1902203675113976
성공,-0.1900597455585562
일선,-0.19002675941781527
면적,-0.18994984421042607
유감,0.1899459962048354
정찰,0.18990384212358086
보장,-0.18974244624604483
권고,-0.18972520648689095
우정,-0.18966599368748283
성북,-0.18958275610802575
유지,0.18949886089419493
김정호,-0.18929910160279032
국어,0.18915761966543976
가족,0.18894732624236704
기회,0.1889415389176953
군단,-0.18888052475208061
도청,-0.18880196436181687
책임,-0.18858974633152348
공수,-0.18825773229237286
확신,-0.18818898929708192
시신,0.18809766131737327
노동,-0.18797618581603281
입증,-0.18795333425811162
보험법,0.18792890117154773
역외,-0.1879259988628556
국립대학,-0.1879013938965159
통일,0.18788552403403325
미술관,0.18776290161964831
작품,-0.18743313626903446
환급금,0.18742815812207553
날인,-0.1873449170449696
집합,0.18721138090701508
맞히,0.18718289143512695
차량,0.18717624477535852
효율성,0.18705268190516833
여주,0.18693990056069604
